"SING1005_P1_sing_V2_mask_DG_06-29-2021_L.csv","SING10065_P2_sing_V2_nomask_DG_08-10-2023_R.csv","SING10065_P2_sing_V7_nomask_DG_09-12-2023_R.csv","SING10066_P2_sing_V2_nomask_AP_08-10-2023_L.csv","SING10066_P2_sing_V7_nomask_AP_09-08-2023_R.csv","SING10068_P2_sing_V2_nomask_AP_08-11-2023_L.csv","SING10068_P2_sing_V7_nomask_AP_09-08-2023_L.csv","SING10069_P2_sing_V2_nomask_CB_08-10-2023_R.csv","SING10069_P2_sing_V7_nomask_CB_09-13-2023_R.csv","SING1006_P1_sing_V2_mask_DG_06-03-2021_L.csv","SING11071_P2_playlist_V2_nomask_CB_09-15-2023_R.csv","SING11071_P2_playlist_V7_nomask_CB_10-18-2023_R.csv","SING11072_P2_playlist_V2_nomask_AP_09-18-2023_R.csv","SING11072_P2_playlist_V7_nomask_AP_10-13-2023_L.csv","SING11073_P2_playlist_V2_nomask_AP_09-15-2023_R.csv","SING11073_P2_playlist_V7_nomask_AP_10-16-2023_L.csv","SING11074_P2_playlist_V2_nomask_CB_09-19-2023_R.csv","SING11074_P2_playlist_V7_nomask_CB_10-18-2023_R.csv","SING11075_P2_playlist_V2_nomask_CB_09-19-2023_R.csv","SING11075_P2_playlist_V7_nomask_CB_10-13-2023_R.csv","SING12076_P2_karaoke_V2_nomask_DG_10-06-2023_R.csv","SING12076_P2_karaoke_V7_nomask_DG_11-03-2023_R.csv","SING12077_P2_karaoke_V2_nomask_DG_10-05-2023_R.csv","SING12077_P2_karaoke_V7_nomask_DG_11-08-2023_R.csv","SING12079_P2_karaoke_V2_nomask_CB_10-06-2023_R.csv","SING12079_P2_karaoke_V7_nomask_CB_11-06-2023_R.csv","SING12080_P2_karaoke_V2_nomask_AP_10-05-2023_L.csv","SING12080_P2_karaoke_V7_nomask_DG_11-06-2023_R.csv","SING12081_P2_karaoke_V2_nomask_DG_10-06-2023_R.csv","SING12081_P2_karaoke_V7_nomask_DG_11-02-2023_R.csv","SING13082_P2_karaoke_V2_nomask_AP_01-26-2024_R.csv","SING13082_P2_karaoke_V7_nomask_AP_02-28-2024_R.csv","SING13083_P2_karaoke_V2_nomask_CB_01-31-2024_L.csv","SING13083_P2_karaoke_V7_nomask_CB_02-29-2024_R.csv","SING13085_P2_karaoke_V2_nomask_AP_01-26-2024_L.csv","SING13085_P2_karaoke_V7_nomask_AP_02-29-2024_R.csv","SING13088_P2_karaoke_V2_nomask_CB_01-29-2024_L.csv","SING13088_P2_karaoke_V7_nomask_CB_03-01-2024_R.csv","SING14089_P2_sing_V2_nomask_CB_04-09-2024_L.csv","SING14089_P2_sing_V7_nomask_CB_05-06-2024_R.csv","SING14092_P2_sing_V2_nomask_JN_04-04-2024_R.csv","SING14092_P2_sing_V7_nomask_JN_05-02-2024_R.csv","SING14093_P2_sing_V2_nomask_DG_04-05-2024_R.csv","SING14093_P2_sing_V7_nomask_DG_05-06-2024_R.csv","SING14098_P2_sing_V2_nomask_DG_04-05-2024_R.csv","SING14098_P2_sing_V7_nomask_DG_05-07-2024_R.csv","SING14099_P2_sing_V2_nomask_DG_04-09-2024_R.csv","SING14099_P2_sing_V7_nomask_DG_05-08-2024_R.csv","SING15095_P2_playlist_V2_nomask_JN_04-29-2024_L.csv","SING15095_P2_playlist_V7_nomask_JN_05-31-2024_L.csv","SING15101_P2_playlist_V2_nomask_JN_04-26-2024_L.csv","SING15101_P2_playlist_V7_nomask_JN_05-31-2024_L.csv","SING15104_P2_playlist_V2_nomask_AP_04-29-2024_L.csv","SING15104_P2_playlist_V7_nomask_AP_05-28-2024_L.csv","SING15106_P2_playlist_V2_nomask_AP_04-30-2024_L.csv","SING15106_P2_playlist_V7_nomask_AP_05-28-2024_R.csv","SING16096_P2_jukebox_V2_nomask_CB_05-22-2024_L.csv","SING16096_P2_jukebox_V7_nomask_CB_07-01-2024_R.csv","SING16097_P2_jukebox_V2_nomask_CB_05-22-2024_L.csv","SING16108_P2_jukebox_V2_nomask_JN_05-29-2024_L.csv","SING16108_P2_jukebox_V7_nomask_JN_06-26-2024_L.csv","SING16110_P2_jukebox_V2_nomask_CB_05-23-2024_L.csv","SING16110_P2_jukebox_V7_nomask_CB_06-27-2024_L.csv","SING17112_P2_sing_V2_nomask_DG_06-14-2024_R.csv","SING17112_P2_sing_V7_nomask_DG_07-19-2024_R.csv","SING17113_P2_sing_V2_nomask_DG_06-17-2024_R.csv","SING17113_P2_sing_V7_nomask_DG_07-15-2024_R.csv","SING17114_P2_sing_V2_nomask_JN_06-18-2024_L.csv","SING17114_P2_sing_V7_nomask_JN_07-17-2024_R.csv","SING17115_P2_sing_V2_nomask_DG_06-17-2024_R.csv","SING17115_P2_sing_V7_nomask_DG_07-19-2024_R.csv","SING17117_P2_sing_V2_nomask_CB_06-20-2024_R.csv","SING17117_P2_sing_V7_nomask_CB_07-17-2024_R.csv","SING18116_P2_karaoke_V2_nomask_AP_07-31-2024_L.csv","SING18116_P2_karaoke_V7_nomask_AP_09-05-2024_L.csv","SING18119_P2_karaoke_V2_nomask_CB_08-01-2024_R.csv","SING18119_P2_karaoke_V7_nomask_CB_08-28-2024_L.csv","SING18121_P2_karaoke_V2_nomask_CB_07-31-2024_R.csv","SING18121_P2_karaoke_V7_nomask_CB_08-29-2024_R.csv","SING18122_P2_karaoke_V2_nomask_AP_08-02-2024_L.csv","SING18122_P2_karaoke_V7_nomask_AP_09-23-2024_R.csv","SING19120_P2_jukebox_V2_nomask_CB_08-19-2024_R.csv","SING19120_P2_jukebox_V7_nomask_CB_09-16-2024_L.csv","SING19124_P2_jukebox_V2_nomask_CB_08-16-2024_L.csv","SING19124_P2_jukebox_V7_nomask_CB_09-13-2024_R.csv","SING19128_P2_jukebox_V2_nomask_AP_08-13-2024_L.csv","SING19128_P2_jukebox_V7_nomask_AP_09-17-2024_R.csv","SING19129_P2_jukebox_V2_nomask_CB_08-16-2024_L.csv","SING19129_P2_jukebox_V7_nomask_CB_09-18-2024_L.csv","SING19130_P2_jukebox_V2_nomask_CB_08-15-2024_L.csv","SING19130_P2_jukebox_V7_nomask_CB_09-17-2024_L.csv","SING2003_P1_sing_V2_nomask_CB_05-03-2021_L.csv","SING2003_P1_sing_V7_nomask_CB_00-00-0000_L.csv","SING2008_P1_sing_V2_mask_CB_00-00-0000_L.csv","SING2008_P1_sing_V7_mask_CB_10-21-2021_L.csv","SING20131_P2_playlist_V2_nomask_CB_09-23-2024_L.csv","SING20131_P2_playlist_V7_nomask_CB_10-21-2024_L.csv","SING20132_P2_playlist_V2_nomask_CB_09-19-2024_R.csv","SING20132_P2_playlist_V7_nomask_CB_10-21-2024_R.csv","SING20134_P2_playlist_V2_nomask_AP_09-20-2024_L.csv","SING20134_P2_playlist_V7_nomask_AP_10-18-2024_L.csv","SING20137_P2_playlist_V2_nomask_AP_09-25-2024_R.csv","SING20137_P2_playlist_V7_nomask_AP_10-23-2024_L.csv","SING21136_P2_karaoke_V2_nomask_DG_10-25-2024_R.csv","SING21136_P2_karaoke_V7_nomask_DG_11-22-2024_R.csv","SING21139_P2_karaoke_V2_nomask_DG_10-23-2024_R.csv","SING21139_P2_karaoke_V7_nomask_DG_11-22-2024_R.csv","SING21140_P2_karaoke_V2_nomask_CB_10-28-2024_L.csv","SING21140_P2_karaoke_V7_nomask_CB_11-21-2024_L.csv","SING21141_P2_karaoke_V2_nomask_CB_10-23-2024_R.csv","SING21141_P2_karaoke_V7_nomask_CB_11-26-2024_L.csv","SING21145_P2_karaoke_V2_nomask_DG_10-28-2024_R.csv","SING21145_P2_karaoke_V7_nomask_DG_11-26-2024_R.csv","SING22149_P2_sing_V2_nomask_DG_01-07-2025_R.csv","SING22149_P2_sing_V7_nomask_DG_02-07-2025_R.csv","SING22153_P2_sing_V2_nomask_DG_01-08-2025_R.csv","SING22153_P2_sing_V7_nomask_DG_02-14-2025_R.csv","SING22154_P2_sing_V2_nomask_AP_01-09-2025_R.csv","SING22154_P2_sing_V7_nomask_AP_02-12-2025_L.csv","SING22160_P2_sing_V2_nomask_DG_01-13-2025_R.csv","SING22160_P2_sing_V7_nomask_DG_02-11-2025_R.csv","SING23151_P2_jukebox_V2_nomask_CB_01-17-2025_L.csv","SING23151_P2_jukebox_V7_nomask_CB_02-19-2025_R.csv","SING23152_P2_jukebox_V2_mask_AP_01-16-2025_L.csv","SING23152_P2_jukebox_V7_mask_AP_02-13-2025_L.csv","SING23155_P2_jukebox_V2_nomask_AP_01-16-2025_L.csv","SING23155_P2_jukebox_V7_nomask_AP_02-13-2025_R.csv","SING23156_P2_jukebox_V2_nomask_AP_01-14-2025_L.csv","SING23156_P2_jukebox_V7_nomask_AP_02-14-2025_L.csv","SING23157_P2_jukebox_V2_nomask_CB_01-15-2025_R.csv","SING23157_P2_jukebox_V7_nomask_CB_02-19-2025_R.csv","SING25166_P2_playlist_V2_nomask_CB_04-28-2025_L.csv","SING25166_P2_playlist_V7_nomask_CB_05-27-2025_L.csv","SING25171_P2_playlist_V2_nomask_DG_04-23-2025_R.csv","SING25171_P2_playlist_V7_nomask_AP_05-30-2025_L.csv","SING25173_P2_playlist_V2_nomask_CB_04-21-2025_L.csv","SING25173_P2_playlist_V7_nomask_CB_05-21-2025_R.csv","SING25174_P2_playlist_V2_nomask_CB_04-23-2025_L.csv","SING25174_P2_playlist_V7_nomask_CB_05-21-2025_R.csv","SING25176_P2_playlist_V2_nomask_DG_04-28-2025_R.csv","SING25176_P2_playlist_V7_nomask_AP_05-23-2025_L.csv","SING26178_P2_sing_V2_nomask_CB_05-29-2025_R.csv","SING26178_P2_sing_V7_nomask_CB_06-27-2025_R.csv","SING26179_P2_sing_V2_nomask_CB_06-02-2025_R.csv","SING26179_P2_sing_V7_nomask_CB_07-02-2025_R.csv","SING26180_P2_sing_V2_nomask_DG_06-02-2025_R.csv","SING26180_P2_sing_V7_nomask_DG_06-26-2025_R.csv","SING26181_P2_sing_V2_nomask_CB_06-03-2025_L.csv","SING26181_P2_sing_V7_nomask_CB_06-27-2025_R.csv","SING26184_P2_sing_V2_nomask_DG_05-29-2025_R.csv","SING26184_P2_sing_V7_nomask_DG_07-02-2025_R.csv","SING3013_P1_sing_V2_mask_AP_10-05-2021_L.csv","SING3015_P1_sing_V2_nomask_CB_00-00-0000_L.csv","SING3015_P1_sing_V7_nomask_CB_00-00-0000_L.csv","SING3016_P1_sing_V2_nomask_DG_10-20-2021_L.csv","SING4020_P1_sing_V7_nomask_CB_00-00-0000_L.csv","SING4022_P1_sing_V2_mask_CB_00-00-0000_L.csv","SING4022_P1_sing_V7_mask_CB_07-08-2022_L.csv","SING5031_P2_karaoke_V2_mask_CB_11-10-2022_R.csv","SING5031_P2_karaoke_V7_nomask_CB_00-00-0000_L.csv","SING5032_P2_karaoke_V2_nomask_CB_11-13-2022_R.csv","SING5032_P2_karaoke_V7_nomask_CB_00-00-0000_L.csv","SING5034_P2_karaoke_V2_nomask_CB_11-10-2022_R.csv"
"2",NA,NA,NA,NA,"10","1","11","2","2","56",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"11",NA,"2",NA,"3","2",NA,NA,NA,"3",NA,NA,NA,NA,"2","6","13","3",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"2",NA,NA,NA,"1","1","1",NA,NA,NA,NA,"1","1",NA,NA,"1","1",NA,NA,"3","2",NA,"2",NA,NA,"4","1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"4","1","16",NA,NA,"39",NA,"3","30",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","1",NA,NA,NA,NA,"2","4","32","4","2","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"8","7",NA,NA,"1","1",NA,"1","1",NA,"5","4","4",NA,NA,NA
"49",NA,NA,NA,NA,"3","2","1","6","4","108",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"4",NA,"7",NA,"7","1",NA,NA,NA,"10",NA,NA,NA,NA,"7","5","1","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,"1",NA,NA,NA,"6","6","5",NA,NA,NA,NA,"4","1",NA,NA,"2","1",NA,NA,"4","2",NA,"2",NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"12",NA,NA,NA,NA,NA,NA,"9","2","9",NA,NA,"40",NA,"18","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","47",NA,NA,NA,NA,"2","1","7","2","1","1",NA,"10",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"1","2",NA,NA,"2","1",NA,"14","2",NA,"1","4","4",NA,NA,NA
"50",NA,NA,NA,NA,"20","56","7","1","2","108",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"2",NA,"2",NA,"5","2",NA,NA,NA,"2",NA,NA,NA,NA,"6","1","2","1",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"2","6",NA,NA,NA,NA,"1","1",NA,NA,"4","3",NA,NA,"11","4",NA,"2",NA,NA,"4","5",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"42","4","2",NA,NA,"3",NA,"2","15",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","108",NA,NA,NA,NA,"1","1","1","1","2","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"4","1",NA,NA,"2","1",NA,"19","6",NA,"2","4","2",NA,NA,NA
"9",NA,NA,NA,NA,"1","7","1","15","1","108",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"4","15",NA,NA,NA,"3",NA,NA,NA,NA,"1","2","1","5",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"3",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,"3","14",NA,NA,"1","30",NA,NA,"9","2",NA,"2",NA,NA,"10","21",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"2","3","11",NA,NA,"2",NA,"1","6",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,"108","2",NA,NA,NA,NA,"2","2","1","1","2","3",NA,"1",NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,"3","1",NA,NA,"2","1",NA,"5","1",NA,"1","40","1",NA,NA,NA
"10",NA,NA,NA,NA,"1","132","16","3","6","108",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"2","50",NA,NA,NA,"1",NA,NA,NA,NA,"1","2","3","5",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,"39",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,"16","9",NA,NA,"12","2",NA,NA,"1","2",NA,"24",NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"1","3",NA,NA,"1",NA,NA,NA,NA,NA,NA,"82","4","9",NA,NA,"10",NA,"7","22",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,"108","108",NA,NA,NA,NA,"4","1","1","5","8","1",NA,"2",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"1","1",NA,NA,"1","1",NA,"1","2",NA,"16","3","4",NA,NA,NA
"5",NA,NA,NA,NA,"6","8","12","2","1","74",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"9","62",NA,NA,NA,"1",NA,NA,NA,NA,"1","1","1","1",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,"4",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,"10","2",NA,NA,"1","13",NA,NA,"6","1",NA,"1",NA,NA,"4","1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"32",NA,NA,NA,NA,NA,NA,"1","7","7",NA,NA,"29",NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","108",NA,NA,NA,NA,"1","1","1","5","5","1",NA,"4",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"5","6",NA,NA,"1","1",NA,"66","3",NA,"25","2","1",NA,NA,NA
"1",NA,NA,NA,NA,"5",NA,"1","2","2","4",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1","1",NA,NA,NA,"8",NA,NA,NA,NA,"12","6","1","59",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,"2","1",NA,NA,"58","1",NA,NA,"3","4",NA,"1",NA,NA,"4","10",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","1","10",NA,NA,"1",NA,"8","1",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"108","51",NA,NA,NA,NA,"3","4","1","2","1","3",NA,"2",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"3","5",NA,NA,"1","25",NA,"80","4",NA,"1","1","23",NA,NA,NA
"1",NA,NA,NA,NA,"3",NA,"1","1","1","6",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"1","7",NA,NA,NA,"1",NA,NA,NA,NA,"4","1","1","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,"4","3",NA,NA,"1","23",NA,NA,"1","1",NA,"9",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"2","1","1",NA,NA,"5",NA,NA,"3",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,"108","108",NA,NA,NA,NA,"11","1","1","2","6","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,"4","1",NA,NA,"8","1",NA,"1","1",NA,"1","2","1",NA,NA,NA
"7",NA,NA,NA,NA,"4",NA,"2","1","1","108",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"108","4",NA,NA,NA,"1",NA,NA,NA,NA,"2","1","6","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,"6","1",NA,NA,"5","2",NA,NA,"10","9",NA,"1",NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"7",NA,NA,NA,NA,NA,NA,"4","4","1",NA,NA,"3",NA,NA,"7",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","108",NA,NA,NA,NA,"1","1","8","2","4","1",NA,"4",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"6","2",NA,NA,"4","1",NA,"1","4",NA,"2","1","8",NA,NA,NA
"2",NA,NA,NA,NA,"2",NA,"2","2","1","108",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"64","2",NA,NA,NA,"2",NA,NA,NA,NA,"8","4","2","2",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,"1","2",NA,NA,"1","11",NA,NA,"1","1",NA,"6",NA,NA,"4","2",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"108",NA,NA,NA,NA,NA,NA,"1","4","11",NA,NA,"29",NA,NA,"6",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","108",NA,NA,NA,NA,"3","1","2","4","10","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,"2","1",NA,NA,"19","2",NA,"1","12",NA,"11","5","5",NA,NA,NA
"2",NA,NA,NA,NA,"2",NA,"5","2","2","1",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,"1","8",NA,NA,NA,"31",NA,NA,NA,NA,"4","9","3","8",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA,NA,NA,NA,"1","2",NA,NA,"6","49",NA,NA,"1","2",NA,"1",NA,NA,"3","1",NA,NA,NA,NA,NA,NA,"1","4",NA,NA,"6",NA,NA,NA,NA,NA,NA,"2","4","13",NA,NA,"1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","3",NA,NA,NA,NA,"4","1","3","2","24","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"2","1",NA,NA,"36","1",NA,"14","14",NA,"8","1","6",NA,NA,NA
"2",NA,NA,NA,NA,"10",NA,"7","9","1","108",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,"20","4","2","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1",NA,NA,NA,NA,"2","1",NA,NA,"2","26",NA,NA,"1","1",NA,"6",NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"1","2",NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","10","8",NA,NA,"6",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","4",NA,NA,NA,NA,"1","1","1","1","11","3",NA,"3",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"6","1",NA,NA,"1","1",NA,"1","8",NA,"13","1","1",NA,NA,NA
"95",NA,NA,NA,NA,"6",NA,"1","1","2","108",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","2",NA,NA,NA,"17",NA,NA,NA,NA,"1","36","2","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA,NA,NA,"2","1",NA,NA,"1","70",NA,NA,"1","2",NA,"2",NA,NA,"1","10",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","8","22",NA,NA,"4",NA,NA,"12",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"108","1",NA,NA,NA,NA,"2","10","12","3","1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"1","1",NA,NA,"1","1",NA,"10","2",NA,"7","1","2",NA,NA,NA
"7",NA,NA,NA,NA,"1",NA,"8","4","70","39",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"1","4",NA,NA,NA,"3",NA,NA,NA,NA,"4","1","6","2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,NA,NA,"13","4",NA,NA,"1","2",NA,NA,"16","2",NA,"20",NA,NA,"17","1",NA,NA,NA,NA,NA,NA,"1","3",NA,NA,"2",NA,NA,NA,NA,NA,NA,"1","1","5",NA,NA,"31",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","1",NA,NA,NA,NA,"1","4","47","1","14","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,"4","1",NA,NA,"1","1",NA,"68","11",NA,"1","3","1",NA,NA,NA
"1",NA,NA,NA,NA,"4",NA,"4","4","4","6",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"9","7",NA,NA,NA,"16",NA,NA,NA,NA,"5","13","28","2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,NA,NA,"1","1",NA,NA,"5","4",NA,NA,"2","15",NA,"2",NA,NA,"5","12",NA,NA,NA,NA,NA,NA,"1","3",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","9","8",NA,NA,"1",NA,NA,"4",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","6",NA,NA,NA,NA,"1","18","60","1","2","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"2","2",NA,NA,"1","1",NA,"88","10",NA,"1","1","1",NA,NA,NA
"2",NA,NA,NA,NA,"10",NA,"10","8","1","22",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"3","1",NA,NA,NA,"11",NA,NA,NA,NA,"1","2","1","2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,NA,NA,"8","4",NA,NA,"2","11",NA,NA,"1","2",NA,"1",NA,NA,"17","2",NA,NA,NA,NA,NA,NA,"1","3",NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","1","12",NA,NA,"2",NA,NA,"12",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","2",NA,NA,NA,NA,"1","12","4","3","1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,"1","5",NA,NA,"1","2",NA,"34","2",NA,"2","3","2",NA,NA,NA
"8",NA,NA,NA,NA,"2",NA,"2","1","6","108",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"2","35",NA,NA,NA,"2",NA,NA,NA,NA,"1","19","2","7",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,"1","2",NA,NA,"1","1",NA,NA,"1","10",NA,"2",NA,NA,"17","2",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","6",NA,NA,"1",NA,NA,"2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","12",NA,NA,NA,NA,"2","3","28","2","2","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"2","12",NA,NA,"3","5",NA,"22","12",NA,"1","65","1",NA,NA,NA
"1",NA,NA,NA,NA,"2",NA,"2","1","1","108",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"43","21",NA,NA,NA,"2",NA,NA,NA,NA,"1","4","2","1",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,"81","8",NA,NA,"1","2",NA,NA,"3","1",NA,"2",NA,NA,"4","3",NA,NA,NA,NA,NA,NA,"4","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","2",NA,NA,"3",NA,NA,"7",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"108","3",NA,NA,NA,NA,"3","2","68","5","1","5",NA,"6",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"2","2",NA,NA,"3","1",NA,"2","6",NA,"3","30","1",NA,NA,NA
